6/6/2022,5,D,MSC13505A,,17666047,80,144244,4726,1767,,1767,2884,2.00,12,2300,400,306000,138670.4167,720,0,394,29,-1842
6/6/2022,6,C,FITRESTOREXLG,,26730636,80,96070,6253,938,,978,17830,18.56,10,2450,450,324000,190492.5,600,0,297,24,11577
6/6/2022,6,D,FITRESTOREXLG,,26730636,80,116018,8272,1432,,1432,1458,1.26,12,2450,450,324000,172492.5,720,0,337,36,-6814
6/6/2022,7,C,MUP0305P,,17720027,90,95966,2062,712,,952,10286,10.72,12,1980,350,252000,134242.5,720,0,336,24,8224
6/6/2022,7,D,MUP0305P,,17720027,90,113556,2426,1288,,1288,-2364,-2.08,12,1980,350,252000,108365.8333,720,0,410,32,-4790
6/6/2022,8,C,USAP3136LC1,,29695967,40,26252,2215,556,,556,4012,15.28,12,0,600,432000,301710,720,0,217,9,1797
6/6/2022,8,D,USAP3136LC1,,29695967,40,39443,2313,909,,909,3083,7.82,12,0,600,432000,236980,720,0,325,15,770
6/6/2022,9,C,FITULTRARG,,24506041,80,89208,7245,1024,,1024,7288,8.17,10,2041.666667,450,270000,186562.5,600,44049,305,23,43
6/6/2022,9,C,FITEXTRARG,,,80,21267,620,200,,200,5267,24.77,0,0,450,0,324000,0,324000,0,4,4647
6/6/2022,9,D,FITEXTRARG,,28056881,80,127180,7989,1556,,1556,2700,2.12,12,2450,450,324000,162960,720,0,358,35,-5289
6/6/2022,10,C,MSC13005A,,,80,181630,8888,2107,,2107,13070,7.20,12,2175,450,288000,124293.3333,720,0,409,32,4182
6/6/2022,10,D,MSC13005A,,24506041,80,124840,10953,1463,,1463,7800,6.25,12,2175,450,288000,170546.6667,720,0,294,22,-3153
6/6/2022,12A,C,WAL380,,27834663,300,35809,4081,50,,50,20809,58.11,8,0,600,288000,324490,480,144218,179,0,16728
6/6/2022,12A,C,CVS360094,,28056882,240,35809,4081,240,,240,-21791,-60.85,0,0,600,0,432000,0,432000,0,1,-25872
6/6/2022,12A,D,CVS360094,,28056882,240,201362,13962,816,,816,5522,2.74,12,0,600,432000,202650,720,0,382,5,-8440
6/6/2022,12B,C,NON27357A,,26719812,300,188825,14560,512,,512,35225,18.65,12,0,600,432000,182490,720,0,416,5,20665
6/6/2022,12B,D,NON27357A,,26719812,300,160325,12850,364,,364,51125,31.89,12,0,600,432000,209820,720,0,370,3,38275
6/7/2022,1,C,FITEXTRALG,,17604867,80,201434,18718,2270,,2270,19834,9.85,12,2450,450,324000,75930,720,0,551,50,1116
6/7/2022,1,D,FITEXTRALG,,17604867,80,128960,11921,1423,135,1288,15120,11.72,12,2450,450,324000,153780,720,0,378,32,3199
6/7/2022,2,C,FITBASICXXL,,17605027,100,149903,6811,1370,,1370,12903,8.61,12,2450,450,324000,150157.5,720,0,386,34,6092
6/7/2022,2,D,FITBASICXXL,,17605027,100,192874,6211,1820,,1820,10874,5.64,12,2450,450,324000,98055,720,0,502,46,4663
6/7/2022,3,C,FIT33005A,,26527488,80,77033,9497,894,,894,5513,7.16,12,2175,400,288000,204960,720,0,208,14,-3984
6/7/2022,3,D,FIT33005A,,26527488,80,88377,7400,997,,997,8617,9.75,12,2175,400,288000,196466.6667,720,0,229,15,1217
6/7/2022,4,C,FITULTRALG,,17590113,80,129507,8296,1463,,1463,12467,9.63,12,2450,450,324000,168300,720,0,346,33,4171
6/7/2022,4,D,FITULTRALG,,17590113,80,109203,8260,1210,,1210,12403,11.36,12,2450,450,324000,183900,720,0,311,27,4143
6/7/2022,5,C,MSC13505A,,17666047,80,248318,6239,3004,,3064,3198,1.29,12,2300,400,306000,42039.58333,720,0,621,51,-3041
6/7/2022,5,D,MSC13505A,,17666047,80,135309,4426,1547,,1547,11549,8.54,12,2300,400,306000,155875.8333,720,0,353,26,7123
6/7/2022,6,C,FITRESTOREXLG,,26730636,80,80820,4826,977,,977,2660,3.29,6,2450,450,324000,228412.5,360,0,212,24,-2166
6/7/2022,6,D,FITRESTOREXLG,,26730636,80,128296,6557,1506,,1506,7816,6.09,12,2450,450,324000,168472.5,720,0,346,38,1259
6/7/2022,7,C,MUP0365P,,,80,91574,2212,970,,970,13974,15.26,12,1880,350,252000,141505,720,0,316,32,11762
6/7/2022,7,D,MUP0305P,,17720027,90,49531,1839,534,,534,1471,2.97,12,1980,350,252000,188696.6667,720,0,181,13,-368
6/7/2022,8,C,USAP3136LC1,,29695967,40,9774,2265,178,,178,2654,27.15,12,0,600,432000,367050,720,0,108,3,389
6/7/2022,8,D,USAP3136LC1,,29695967,40,37866,2574,859,,859,3506,9.26,12,0,600,432000,248950,720,0,305,14,932
6/7/2022,9,C,FITEXTRARG,,24506041,80,126676,8087,1463,,1463,9636,7.61,12,2450,450,324000,164775,720,0,354,33,1549
6/7/2022,9,D,FITEXTRARG,,28056881,80,118433,9262,1328,,1328,12193,10.30,12,2450,450,324000,173167.5,720,0,335,30,2931
6/7/2022,10,C,MSC13005A,,,80,232509,9948,2700,,2766,11229,4.83,12,2175,450,288000,77180,720,0,527,42,1281
6/7/2022,10,D,MSC13005A,,24506041,80,54555,5487,625,,625,4555,8.35,12,2175,450,288000,233993.3333,720,0,135,9,-932
6/7/2022,12A,C,CVS360094,,28056882,240,236008,14366,800,,800,44008,18.65,12,0,600,432000,163630,720,0,447,4,29642
6/7/2022,12A,D,CVS360094,,28056882,240,207750,26260,690,,690,42150,20.29,12,0,600,432000,195210,720,0,395,4,15890
6/7/2022,12B,C,NON27357A,,26719812,300,160251,21537,287,,287,74151,46.27,12,0,600,432000,233980,720,0,330,3,52614
6/7/2022,12B,D,NON27357A,,26719812,300,136182,16213,336,,336,35382,25.98,12,0,600,432000,273740,720,0,264,3,19169
6/8/2022,1,C,FITEXTRALG,,17604867,80,97619,7889,1265,360,905,-3581,-3.67,12,2450,450,324000,209445,720,0,255,28,-11470
6/8/2022,1,D,FITEXTRALG,,17604867,80,114320,11546,1273,,1273,12480,10.92,12,2450,450,324000,111322.5,720,0,473,28,934
6/8/2022,2,C,FITBASICXXL,,17605027,100,101380,5133,981,0,981,3280,3.24,12,2450,450,324000,192472.5,720,0,292,25,-1853
6/8/2022,2,D,FITBASICXXL,,17605027,100,21125,2154,158,,158,5325,25.21,12,2450,450,324000,292680,720,0,70,4,3171
6/8/2022,3,C,FIT33005A,,26527488,80,120272,6736,1362,0,1428,6032,5.02,12,2175,400,288000,162300,720,0,314,22,-704
6/8/2022,3,D,FIT33005A,,26527488,80,56918,3727,638,,638,5878,10.33,12,2175,400,288000,226066.6667,720,0,155,10,2151
6/8/2022,4,C,FITULTRALG,,17590113,80,147516,8342,1551,0,1731,9036,6.13,12,2450,450,324000,150915,720,0,385,38,694
6/8/2022,4,D,FITULTRALG,,17590113,80,82901,7435,912,,957,6341,7.65,12,2450,450,324000,208177.5,720,0,257,21,-1094
6/8/2022,5,C,MSC13505A,,17666047,80,189089,6747,2245,0,2245,9489,5.02,12,2300,400,306000,104776.6667,720,0,473,37,2742
6/8/2022,5,D,MSC13505A,,17666047,80,67840,2327,840,,840,640,0.94,12,2300,400,306000,227098.75,720,0,186,14,-1687
6/8/2022,6,C,FRSU2,,17666647,80,57142,5731,614,0,614,8022,14.04,10,2450,450,324000,246270,600,0,173,15,2291
6/8/2022,6,D,FRSU2,,17666647,80,73813,4856,866,,866,4533,6.14,12,2450,450,324000,227490,720,0,214,22,-323
6/8/2022,7,C,MUP0305P,,17720027,90,85534,3391,882,0,882,6154,7.19,12,1980,350,252000,143575.8333,720,0,310,22,2763
6/8/2022,7,D,MUP0305P,,17720027,90,25953,4097,236,,236,4713,18.16,12,1980,350,252000,213511.6667,720,0,110,6,616
6/8/2022,8,C,USAP3136LC1,,29695967,40,17059,2491,321,0,321,4219,24.73,12,0,600,432000,340270,720,0,153,5,1728
6/8/2022,8,D,USAP3136LC1,,29695967,40,32771,1989,764,,764,2211,6.75,12,0,600,432000,261880,720,0,284,13,222
6/8/2022,9,C,FITEXTRARG,,24506041,80,142349,11457,1635,0,1635,11549,8.11,12,2450,450,324000,151237.5,720,0,384,36,92
6/8/2022,9,D,FITEXTRARG,,28056881,80,87130,7240,1009,,1009,6410,7.36,12,2450,450,324000,204187.5,720,0,266,22,-830
6/8/2022,10,C,MSC13005A,,,80,76713,4958,824,172,718,5513,7.19,12,2175,450,288000,216973.3333,720,0,178,13,555
6/8/2022,10,D,MSC13005A,,24506041,80,82922,3049,969,,969,5402,6.51,12,2175,450,288000,206706.6667,720,0,203,15,2353
6/8/2022,12A,C,CVS360094,,28056882,240,221860,13174,849,0,849,18100,8.16,12,0,600,432000,178680,720,0,422,5,4926
6/8/2022,12A,D,CVS360094,,28056882,240,104050,8552,433,,433,130,0.12,12,0,600,432000,305770,720,0,210,2,-8422
6/8/2022,12B,C,NON27357A,,26719812,300,158188,18711,336,0,336,57388,36.28,12,0,600,432000,240570,720,0,319,3,38677
6/8/2022,12B,D,NON27357A,,26719812,300,96648,18678,196,124,72,37848,39.16,12,0,600,432000,295360,720,0,228,2,19170
